# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       1.348000000000e+03       2.388417613482e+02       6.842588654599e-01       4.755059437721e-01       4.238661927766e-05       2.015508940293e-05       3.676694114200e+03       5.982253429349e-10       1.840982199418e+01 
       1.348500000000e+03       2.387739382517e+02       6.854870582632e-01       4.767126267593e-01       4.103976665856e-05       1.956417496539e-05       3.678056876316e+03       5.988629945437e-10       1.847502720021e+01 
       1.349000000000e+03       2.387061564035e+02       6.867142770453e-01       4.779200286036e-01       3.973324028347e-05       1.898931133279e-05       3.679419638385e+03       5.995006243955e-10       1.854038216898e+01 
       1.349500000000e+03       2.386384157644e+02       6.879405090324e-01       4.791281396052e-01       3.846591746954e-05       1.843010347539e-05       3.680782400406e+03       6.001382277945e-10       1.860588692800e+01 
       1.350000000000e+03       2.385707162951e+02       6.891657414268e-01       4.803369500203e-01       3.723670401615e-05       1.788616483593e-05       3.682145162379e+03       6.007758000307e-10       1.867154150347e+01 
       1.350500000000e+03       2.385030579565e+02       6.903899614076e-01       4.815464500613e-01       3.604453356866e-05       1.735711718411e-05       3.683507924305e+03       6.014133363793e-10       1.873734592029e+01 
       1.351000000000e+03       2.384354407092e+02       6.916131561303e-01       4.827566298967e-01       3.488836699371e-05       1.684259047248e-05       3.684870686183e+03       6.020508321015e-10       1.880330020208e+01 
       1.351500000000e+03       2.383678645141e+02       6.928353127278e-01       4.839674796513e-01       3.376719176610e-05       1.634222269394e-05       3.686233448015e+03       6.026882824441e-10       1.886940437112e+01 
       1.352000000000e+03       2.383003293320e+02       6.940564183100e-01       4.851789894062e-01       3.268002136706e-05       1.585565974064e-05       3.687596209800e+03       6.033256826398e-10       1.893565844840e+01 
       1.352500000000e+03       2.382328351236e+02       6.952764599647e-01       4.863911491991e-01       3.162589469373e-05       1.538255526453e-05       3.688958971538e+03       6.039630279073e-10       1.900206245360e+01 
       1.353000000000e+03       2.381653818498e+02       6.964954247571e-01       4.876039490241e-01       3.060387547979e-05       1.492257053939e-05       3.690321733230e+03       6.046003134510e-10       1.906861640506e+01 
       1.353500000000e+03       2.380979694712e+02       6.977132997309e-01       4.888173788320e-01       2.961305172702e-05       1.447537432442e-05       3.691684494875e+03       6.052375344617e-10       1.913532031980e+01 
       1.354000000000e+03       2.380305979487e+02       6.989300719078e-01       4.900314285306e-01       2.865253514763e-05       1.404064272942e-05       3.693047256475e+03       6.058746861161e-10       1.920217421352e+01 
       1.354500000000e+03       2.379632672431e+02       7.001457282883e-01       4.912460879842e-01       2.772146061739e-05       1.361805908150e-05       3.694410018029e+03       6.065117635772e-10       1.926917810058e+01 
       1.355000000000e+03       2.378959773152e+02       7.013602558518e-01       4.924613470146e-01       2.681898563911e-05       1.320731379340e-05       3.695772779538e+03       6.071487619944e-10       1.933633199398e+01 
       1.355500000000e+03       2.378287281256e+02       7.025736415570e-01       4.936771954003e-01       2.594428981692e-05       1.280810423347e-05       3.697135541001e+03       6.077856765032e-10       1.940363590540e+01 
       1.356000000000e+03       2.377615196358e+02       7.037858723420e-01       4.948936228772e-01       2.509657434583e-05       1.242013459982e-05       3.698498302419e+03       6.084225022259e-10       1.947108984469e+01 
       1.356500000000e+03       2.376943518074e+02       7.049969351248e-01       4.961106191389e-01       2.427506150526e-05       1.204311579301e-05       3.699861063792e+03       6.090592342712e-10       1.953869381987e+01 
       1.357000000000e+03       2.376272246022e+02       7.062068168033e-01       4.973281738361e-01       2.347899415731e-05       1.167676528776e-05       3.701223825120e+03       6.096958677344e-10       1.960644783761e+01 
       1.357500000000e+03       2.375601379818e+02       7.074155042560e-01       4.985462765773e-01       2.270763526072e-05       1.132080700911e-05       3.702586586403e+03       6.103323976978e-10       1.967435190320e+01 
       1.358000000000e+03       2.374930919081e+02       7.086229843421e-01       4.997649169290e-01       2.196026739465e-05       1.097497121023e-05       3.703949347643e+03       6.109688192303e-10       1.974240602057e+01 
       1.358500000000e+03       2.374260863428e+02       7.098292439018e-01       5.009840844156e-01       2.123619229216e-05       1.063899435196e-05       3.705312108838e+03       6.116051273878e-10       1.981061019228e+01 
       1.359000000000e+03       2.373591212476e+02       7.110342697566e-01       5.022037685194e-01       2.053473038289e-05       1.031261898382e-05       3.706674869989e+03       6.122413172132e-10       1.987896441952e+01 
       1.359500000000e+03       2.372921965842e+02       7.122380487098e-01       5.034239586813e-01       1.985522034517e-05       9.995593626656e-06       3.708037631096e+03       6.128773837366e-10       1.994746870209e+01 
       1.360000000000e+03       2.372253123145e+02       7.134405675467e-01       5.046446443003e-01       1.919701866713e-05       9.687672656899e-06       3.709400392159e+03       6.135133219754e-10       2.001612303842e+01 
       1.360500000000e+03       2.371584684001e+02       7.146418130350e-01       5.058658147344e-01       1.855949921680e-05       9.388616192368e-06       3.710763153180e+03       6.141491269342e-10       2.008492742555e+01 
       1.361000000000e+03       2.370916648028e+02       7.158417719249e-01       5.070874593000e-01       1.794205282111e-05       9.098189979684e-06       3.712125914157e+03       6.147847936050e-10       2.015388185911e+01 
       1.361500000000e+03       2.370249014843e+02       7.170404309500e-01       5.083095672728e-01       1.734408685353e-05       8.816165283260e-06       3.713488675090e+03       6.154203169677e-10       2.022298633335e+01 
       1.362000000000e+03       2.369581784064e+02       7.182377768270e-01       5.095321278874e-01       1.676502483029e-05       8.542318775862e-06       3.714851435981e+03       6.160556919894e-10       2.029224084114e+01 
       1.362500000000e+03       2.368914955308e+02       7.194337962565e-01       5.107551303377e-01       1.620430601504e-05       8.276432430746e-06       3.716214196830e+03       6.166909136254e-10       2.036164537391e+01 
       1.363000000000e+03       2.368248528193e+02       7.206284759231e-01       5.119785637774e-01       1.566138503183e-05       8.018293415362e-06       3.717576957636e+03       6.173259768186e-10       2.043119992169e+01 
       1.363500000000e+03       2.367582502335e+02       7.218218024962e-01       5.132024173196e-01       1.513573148620e-05       7.767693986615e-06       3.718939718399e+03       6.179608764999e-10       2.050090447313e+01 
       1.364000000000e+03       2.366916877353e+02       7.230137626297e-01       5.144266800374e-01       1.462682959433e-05       7.524431387683e-06       3.720302479120e+03       6.185956075887e-10       2.057075901541e+01 
       1.364500000000e+03       2.366251652863e+02       7.242043429629e-01       5.156513409641e-01       1.413417782014e-05       7.288307746381e-06       3.721665239800e+03       6.192301649921e-10       2.064076353435e+01 
       1.365000000000e+03       2.365586828484e+02       7.253935301208e-01       5.168763890933e-01       1.365728852020e-05       7.059129975128e-06       3.723028000437e+03       6.198645436061e-10       2.071091801427e+01 
       1.365500000000e+03       2.364922403837e+02       7.265813107143e-01       5.181018133790e-01       1.319568759907e-05       6.836709673863e-06       3.724390761033e+03       6.204987383147e-10       2.078122243765e+01 
       1.366000000000e+03       2.364258378549e+02       7.277676713408e-01       5.193276027361e-01       1.274891416894e-05       6.620863032843e-06       3.725753521588e+03       6.211327439910e-10       2.085167678501e+01 
       1.366500000000e+03       2.363594752246e+02       7.289525985845e-01       5.205537460404e-01       1.231652021373e-05       6.411410735441e-06       3.727116282101e+03       6.217665554964e-10       2.092228103545e+01 
       1.367000000000e+03       2.362931524556e+02       7.301360790166e-01       5.217802321290e-01       1.189807026367e-05       6.208177864063e-06       3.728479042573e+03       6.224001676815e-10       2.099303516660e+01 
       1.367500000000e+03       2.362268695105e+02       7.313180991962e-01       5.230070498002e-01       1.149314107706e-05       6.010993807652e-06       3.729841803004e+03       6.230335753857e-10       2.106393915465e+01 
       1.368000000000e+03       2.361606263520e+02       7.324986456703e-01       5.242341878143e-01       1.110132132918e-05       5.819692170670e-06       3.731204563395e+03       6.236667734376e-10       2.113499297437e+01 
       1.368500000000e+03       2.360944229427e+02       7.336777049743e-01       5.254616348933e-01       1.072221130796e-05       5.634110683553e-06       3.732567323744e+03       6.242997566553e-10       2.120619659906e+01 
       1.369000000000e+03       2.360282592454e+02       7.348552636326e-01       5.266893797215e-01       1.035542261650e-05       5.454091114635e-06       3.733930084054e+03       6.249325198460e-10       2.127755000055e+01 
       1.369500000000e+03       2.359621352228e+02       7.360313081589e-01       5.279174109453e-01       1.000057788219e-05       5.279479183520e-06       3.735292844323e+03       6.255650578065e-10       2.134905314923e+01 
       1.370000000000e+03       2.358960508374e+02       7.372058250564e-01       5.291457171743e-01       9.657310472403e-06       5.110124475895e-06       3.736655604552e+03       6.261973653236e-10       2.142070601404e+01 
       1.370500000000e+03       2.358300060520e+02       7.383788008189e-01       5.303742869806e-01       9.325264216572e-06       4.945880359770e-06       3.738018364742e+03       6.268294371736e-10       2.149250856242e+01 
       1.371000000000e+03       2.357640008293e+02       7.395502219304e-01       5.316031088998e-01       9.004093134542e-06       4.786603903145e-06       3.739381124891e+03       6.274612681229e-10       2.156446076038e+01 
       1.371500000000e+03       2.356980351320e+02       7.407200748662e-01       5.328321714307e-01       8.693461171141e-06       4.632155793068e-06       3.740743885001e+03       6.280928529281e-10       2.163656257243e+01 
       1.372000000000e+03       2.356321089226e+02       7.418883460932e-01       5.340614630362e-01       8.393041936802e-06       4.482400256093e-06       3.742106645072e+03       6.287241863361e-10       2.170881396161e+01 
       1.372500000000e+03       2.355662221639e+02       7.430550220702e-01       5.352909721430e-01       8.102518454131e-06       4.337204980118e-06       3.743469405103e+03       6.293552630843e-10       2.178121488949e+01 
       1.373000000000e+03       2.355003748187e+02       7.442200892483e-01       5.365206871422e-01       7.821582910330e-06       4.196441037590e-06       3.744832165095e+03       6.299860779004e-10       2.185376531614e+01 
       1.373500000000e+03       2.354345668494e+02       7.453835340718e-01       5.377505963896e-01       7.549936415344e-06       4.059982810055e-06       3.746194925048e+03       6.306166255033e-10       2.192646520017e+01 
       1.374000000000e+03       2.353687982189e+02       7.465453429784e-01       5.389806882059e-01       7.287288765641e-06       3.927707914060e-06       3.747557684963e+03       6.312469006025e-10       2.199931449867e+01 
       1.374500000000e+03       2.353030688898e+02       7.477055023995e-01       5.402109508770e-01       7.033358213523e-06       3.799497128386e-06       3.748920444839e+03       6.318768978988e-10       2.207231316725e+01 
       1.375000000000e+03       2.352373788251e+02       7.488639987609e-01       5.414413726544e-01       6.787871243062e-06       3.675234323245e-06       3.750283204676e+03       6.325066120840e-10       2.214546115965e+01 
       1.375500000000e+03       2.351717279885e+02       7.500208184836e-01       5.426719417555e-01       6.550562350550e-06       3.554806390363e-06       3.751645964475e+03       6.331360378415e-10       2.221875842751e+01 
       1.376000000000e+03       2.351061163434e+02       7.511759479835e-01       5.439026463637e-01       6.321173827772e-06       3.438103173050e-06       3.753008724236e+03       6.337651698464e-10       2.229220492094e+01 
       1.376500000000e+03       2.350405438534e+02       7.523293736727e-01       5.451334746292e-01       6.099455552191e-06       3.325017398512e-06       3.754371483960e+03       6.343940027653e-10       2.236580058853e+01 
       1.377000000000e+03       2.349750104823e+02       7.534810819596e-01       5.463644146688e-01       5.885164782296e-06       3.215444611509e-06       3.755734243645e+03       6.350225312568e-10       2.243954537737e+01 
       1.377500000000e+03       2.349095161934e+02       7.546310592496e-01       5.475954545667e-01       5.678065957860e-06       3.109283109254e-06       3.757097003292e+03       6.356507499717e-10       2.251343923304e+01 
       1.378000000000e+03       2.348440609506e+02       7.557792919452e-01       5.488265823744e-01       5.477930504992e-06       3.006433877539e-06       3.758459762902e+03       6.362786535530e-10       2.258748209960e+01 
       1.378500000000e+03       2.347786447172e+02       7.569257664473e-01       5.500577861114e-01       5.284536645906e-06       2.906800528072e-06       3.759822522475e+03       6.369062366362e-10       2.266167391959e+01 
       1.379000000000e+03       2.347132674570e+02       7.580704691548e-01       5.512890537655e-01       5.097669213294e-06       2.810289237006e-06       3.761185282011e+03       6.375334938496e-10       2.273601463405e+01 
       1.379500000000e+03       2.346479291335e+02       7.592133864661e-01       5.525203732930e-01       4.917119469218e-06       2.716808684658e-06       3.762548041509e+03       6.381604198139e-10       2.281050418248e+01 
       1.380000000000e+03       2.345826297103e+02       7.603545047787e-01       5.537517326191e-01       4.742684928437e-06       2.626269996388e-06       3.763910800971e+03       6.387870091433e-10       2.288514250285e+01 
       1.380500000000e+03       2.345173691510e+02       7.614938104906e-01       5.549831196386e-01       4.574169186054e-06       2.538586684631e-06       3.765273560396e+03       6.394132564450e-10       2.295992953162e+01 
       1.381000000000e+03       2.344521474193e+02       7.626312900001e-01       5.562145222156e-01       4.411381749424e-06       2.453674592066e-06       3.766636319784e+03       6.400391563195e-10       2.303486520371e+01 
       1.381500000000e+03       2.343869644786e+02       7.637669297071e-01       5.574459281847e-01       4.254137874204e-06       2.371451835911e-06       3.767999079135e+03       6.406647033611e-10       2.310994945251e+01 
       1.382000000000e+03       2.343218202926e+02       7.649007160129e-01       5.586773253508e-01       4.102258404488e-06       2.291838753317e-06       3.769361838451e+03       6.412898921578e-10       2.318518220987e+01 
       1.382500000000e+03       2.342567148248e+02       7.660326353214e-01       5.599087014896e-01       3.955569616914e-06       2.214757847858e-06       3.770724597730e+03       6.419147172915e-10       2.326056340611e+01 
       1.383000000000e+03       2.341916480389e+02       7.671626740394e-01       5.611400443481e-01       3.813903068682e-06       2.140133737100e-06       3.772087356973e+03       6.425391733384e-10       2.333609297000e+01 
       1.383500000000e+03       2.341266198985e+02       7.682908185769e-01       5.623713416452e-01       3.677095449377e-06       2.067893101223e-06       3.773450116181e+03       6.431632548692e-10       2.341177082878e+01 
       1.384000000000e+03       2.340616303671e+02       7.694170553485e-01       5.636025810715e-01       3.544988436540e-06       1.997964632703e-06       3.774812875352e+03       6.437869564489e-10       2.348759690813e+01 
       1.384500000000e+03       2.339966794086e+02       7.705413707731e-01       5.648337502906e-01       3.417428555227e-06       1.930278987199e-06       3.776175634488e+03       6.444102726376e-10       2.356357113198e+01 
       1.385000000000e+03       2.339317669872e+02       7.716637512749e-01       5.660648369386e-01       3.294267041520e-06       1.864768735690e-06       3.777538393589e+03       6.450331979903e-10       2.363969342204e+01 
       1.385500000000e+03       2.338668930675e+02       7.727841832842e-01       5.672958286252e-01       3.175359707795e-06       1.801368316617e-06       3.778901152654e+03       6.456557270571e-10       2.371596369831e+01 
       1.386000000000e+03       2.338020576139e+02       7.739026532375e-01       5.685267129339e-01       3.060566812200e-06       1.740013989455e-06       3.780263911684e+03       6.462778543838e-10       2.379238187922e+01 
       1.386500000000e+03       2.337372605909e+02       7.750191475785e-01       5.697574774222e-01       2.949752931739e-06       1.680643789406e-06       3.781626670679e+03       6.468995745118e-10       2.386894788166e+01 
       1.387000000000e+03       2.336725019631e+02       7.761336527587e-01       5.709881096227e-01       2.842786838620e-06       1.623197483044e-06       3.782989429640e+03       6.475208819781e-10       2.394566162099e+01 
       1.387500000000e+03       2.336077816948e+02       7.772461552378e-01       5.722185970427e-01       2.739541379812e-06       1.567616524896e-06       3.784352188565e+03       6.481417713161e-10       2.402252301096e+01 
       1.388000000000e+03       2.335430997507e+02       7.783566414845e-01       5.734489271653e-01       2.639893359716e-06       1.513844014960e-06       3.785714947456e+03       6.487622370555e-10       2.409953196380e+01 
       1.388500000000e+03       2.334784560951e+02       7.794650979771e-01       5.746790874498e-01       2.543723425908e-06       1.461824657126e-06       3.787077706312e+03       6.493822737225e-10       2.417668839016e+01 
       1.389000000000e+03       2.334138506925e+02       7.805715112042e-01       5.759090653318e-01       2.450915957857e-06       1.411504718496e-06       3.788440465134e+03       6.500018758401e-10       2.425399219912e+01 
       1.389500000000e+03       2.333492835075e+02       7.816758676651e-01       5.771388482241e-01       2.361358958574e-06       1.362831989595e-06       3.789803223922e+03       6.506210379282e-10       2.433144329822e+01 
       1.390000000000e+03       2.332847545044e+02       7.827781538707e-01       5.783684235168e-01       2.274943949106e-06       1.315755745433e-06       3.791165982676e+03       6.512397545040e-10       2.440904159340e+01 
       1.390500000000e+03       2.332202636479e+02       7.838783563442e-01       5.795977785781e-01       2.191565865827e-06       1.270226707441e-06       3.792528741395e+03       6.518580200824e-10       2.448678698905e+01 
       1.391000000000e+03       2.331558109024e+02       7.849764616216e-01       5.808269007547e-01       2.111122960446e-06       1.226197006228e-06       3.793891500081e+03       6.524758291758e-10       2.456467938800e+01 
       1.391500000000e+03       2.330913962323e+02       7.860724562521e-01       5.820557773722e-01       2.033516702681e-06       1.183620145178e-06       3.795254258734e+03       6.530931762944e-10       2.464271869148e+01 
       1.392000000000e+03       2.330270196022e+02       7.871663267996e-01       5.832843957358e-01       1.958651685529e-06       1.142450964851e-06       3.796617017353e+03       6.537100559471e-10       2.472090479918e+01 
       1.392500000000e+03       2.329626809765e+02       7.882580598424e-01       5.845127431305e-01       1.886435533080e-06       1.102645608179e-06       3.797979775938e+03       6.543264626408e-10       2.479923760918e+01 
       1.393000000000e+03       2.328983803197e+02       7.893476419746e-01       5.857408068222e-01       1.816778810803e-06       1.064161486457e-06       3.799342534490e+03       6.549423908814e-10       2.487771701802e+01 
       1.393500000000e+03       2.328341175964e+02       7.904350598063e-01       5.869685740573e-01       1.749594938262e-06       1.026957246089e-06       3.800705293009e+03       6.555578351734e-10       2.495634292063e+01 
       1.394000000000e+03       2.327698927709e+02       7.915202999648e-01       5.881960320643e-01       1.684800104223e-06       9.909927361254e-07       3.802068051495e+03       6.561727900208e-10       2.503511521036e+01 
       1.394500000000e+03       2.327057058084e+02       7.926033490949e-01       5.894231680535e-01       1.622313184463e-06       9.562289767613e-07       3.803430809948e+03       6.567872499271e-10       2.511403377834e+01 
       1.395000000000e+03       2.326415566742e+02       7.936841938594e-01       5.906499692180e-01       1.562055661178e-06       9.226281281914e-07       3.804793568368e+03       6.574012093952e-10       2.519309851372e+01 
       1.395500000000e+03       2.325774453336e+02       7.947628209407e-01       5.918764227340e-01       1.503951544469e-06       8.901534601059e-07       3.806156326756e+03       6.580146629282e-10       2.527230930408e+01 
       1.396000000000e+03       2.325133717520e+02       7.958392170404e-01       5.931025157616e-01       1.447927296329e-06       8.587693220929e-07       3.807519085111e+03       6.586276050295e-10       2.535166603541e+01 
       1.396500000000e+03       2.324493358948e+02       7.969133688809e-01       5.943282354451e-01       1.393911756714e-06       8.284411147343e-07       3.808881843434e+03       6.592400302027e-10       2.543116859212e+01 
       1.397000000000e+03       2.323853377272e+02       7.979852632055e-01       5.955535689138e-01       1.341836071666e-06       7.991352613783e-07       3.810244601724e+03       6.598519329525e-10       2.551081685703e+01 
       1.397500000000e+03       2.323213772147e+02       7.990548867797e-01       5.967785032825e-01       1.291633623424e-06       7.708191805765e-07       3.811607359983e+03       6.604633077844e-10       2.559061071140e+01 
       1.398000000000e+03       2.322574543226e+02       8.001222263915e-01       5.980030256519e-01       1.243239962477e-06       7.434612591725e-07       3.812970118209e+03       6.610741492053e-10       2.567055003488e+01 
       1.398500000000e+03       2.321935690163e+02       8.011872688521e-01       5.992271231094e-01       1.196592741512e-06       7.170308260297e-07       3.814332876403e+03       6.616844517237e-10       2.575063470557e+01 
       1.399000000000e+03       2.321297212611e+02       8.022500009972e-01       6.004507827299e-01       1.151631651211e-06       6.914981263864e-07       3.815695634566e+03       6.622942098499e-10       2.583086459996e+01 
       1.399500000000e+03       2.320659110223e+02       8.033104096871e-01       6.016739915757e-01       1.108298357851e-06       6.668342968250e-07       3.817058392697e+03       6.629034180964e-10       2.591123959297e+01 
       1.400000000000e+03       2.320021382654e+02       8.043684818077e-01       6.028967366978e-01       1.066536442654e-06       6.430113408453e-07       3.818421150797e+03       6.635120709780e-10       2.599175955793e+01 
       1.400500000000e+03       2.319384029557e+02       8.054242042715e-01       6.041190051364e-01       1.026291342858e-06       6.200021050274e-07       3.819783908865e+03       6.641201630124e-10       2.607242436661e+01 
       1.401000000000e+03       2.318747050585e+02       8.064775640181e-01       6.053407839211e-01       9.875102944540e-07       5.977802557750e-07       3.821146666902e+03       6.647276887200e-10       2.615323388917e+01 
       1.401500000000e+03       2.318110445391e+02       8.075285480148e-01       6.065620600720e-01       9.501422765502e-07       5.763202566258e-07       3.822509424907e+03       6.653346426248e-10       2.623418799420e+01 
       1.402000000000e+03       2.317474213630e+02       8.085771432579e-01       6.077828206001e-01       9.141379573217e-07       5.555973461186e-07       3.823872182882e+03       6.659410192542e-10       2.631528654870e+01 
       1.402500000000e+03       2.316838354955e+02       8.096233367731e-01       6.090030525078e-01       8.794496415078e-07       5.355875162052e-07       3.825234940826e+03       6.665468131393e-10       2.639652941810e+01 
       1.403000000000e+03       2.316202869020e+02       8.106671156162e-01       6.102227427901e-01       8.460312194136e-07       5.162674911966e-07       3.826597698739e+03       6.671520188157e-10       2.647791646625e+01 
       1.403500000000e+03       2.315567755477e+02       8.117084668743e-01       6.114418784346e-01       8.138381173796e-07       4.976147072322e-07       3.827960456621e+03       6.677566308231e-10       2.655944755539e+01 
       1.404000000000e+03       2.314933013983e+02       8.127473776663e-01       6.126604464224e-01       7.828272497692e-07       4.796072923153e-07       3.829323214473e+03       6.683606437063e-10       2.664112254599e+01 
       1.404500000000e+03       2.314298644198e+02       8.137838351435e-01       6.138784337291e-01       7.529569724161e-07       4.622240468922e-07       3.830685972294e+03       6.689640520148e-10       2.672294129618e+01 
       1.405000000000e+03       2.313664645785e+02       8.148178264911e-01       6.150958273250e-01       7.241870370228e-07       4.454444246756e-07       3.832048730085e+03       6.695668503038e-10       2.680490366240e+01 
       1.405500000000e+03       2.313031018405e+02       8.158493389282e-01       6.163126141758e-01       6.964785470802e-07       4.292485140684e-07       3.833411487846e+03       6.701690331339e-10       2.688700949950e+01 
       1.406000000000e+03       2.312397761721e+02       8.168783597092e-01       6.175287812437e-01       6.697939151254e-07       4.136170200919e-07       3.834774245576e+03       6.707705950717e-10       2.696925866076e+01 
       1.406500000000e+03       2.311764875394e+02       8.179048761244e-01       6.187443154878e-01       6.440968212530e-07       3.985312467740e-07       3.836137003277e+03       6.713715306903e-10       2.705165099790e+01 
       1.407000000000e+03       2.311132359087e+02       8.189288755007e-01       6.199592038645e-01       6.193521728435e-07       3.839730799878e-07       3.837499760948e+03       6.719718345692e-10       2.713418636104e+01 
       1.407500000000e+03       2.310500212461e+02       8.199503452027e-01       6.211734333291e-01       5.955260654796e-07       3.699249707309e-07       3.838862518589e+03       6.725715012949e-10       2.721686459873e+01 
       1.408000000000e+03       2.309868435179e+02       8.209692726333e-01       6.223869908354e-01       5.725857450163e-07       3.563699188359e-07       3.840225276200e+03       6.731705254611e-10       2.729968555797e+01 
       1.408500000000e+03       2.309237026902e+02       8.219856452348e-01       6.235998633373e-01       5.504995707751e-07       3.432914571026e-07       3.841588033782e+03       6.737689016691e-10       2.738264908417e+01 
       1.409000000000e+03       2.308605987293e+02       8.229994504895e-01       6.248120377890e-01       5.292369798329e-07       3.306736358427e-07       3.842950791334e+03       6.743666245280e-10       2.746575502118e+01 
       1.409500000000e+03       2.307975316013e+02       8.240106759207e-01       6.260235011461e-01       5.087684523737e-07       3.185010078277e-07       3.844313548857e+03       6.749636886553e-10       2.754900321127e+01 
       1.410000000000e+03       2.307345012726e+02       8.250193090934e-01       6.272342403660e-01       4.890654780774e-07       3.067586136311e-07       3.845676306351e+03       6.755600886769e-10       2.763239349517e+01 
       1.410500000000e+03       2.306715077092e+02       8.260253376152e-01       6.284442424088e-01       4.701005235151e-07       2.954319673564e-07       3.847039063816e+03       6.761558192274e-10       2.771592571203e+01 
       1.411000000000e+03       2.306085508774e+02       8.270287491376e-01       6.296534942381e-01       4.518470005245e-07       2.845070427413e-07       3.848401821251e+03       6.767508749511e-10       2.779959969942e+01 
       1.411500000000e+03       2.305456307433e+02       8.280295313560e-01       6.308619828218e-01       4.342792355393e-07       2.739702596307e-07       3.849764578658e+03       6.773452505012e-10       2.788341529338e+01 
       1.412000000000e+03       2.304827472733e+02       8.290276720114e-01       6.320696951325e-01       4.173724398450e-07       2.638084708096e-07       3.851127336036e+03       6.779389405414e-10       2.796737232839e+01 
       1.412500000000e+03       2.304199004334e+02       8.300231588910e-01       6.332766181488e-01       4.011026807363e-07       2.540089491871e-07       3.852490093386e+03       6.785319397452e-10       2.805147063735e+01 
       1.413000000000e+03       2.303570901899e+02       8.310159798287e-01       6.344827388557e-01       3.854468535514e-07       2.445593753246e-07       3.853852850707e+03       6.791242427967e-10       2.813571005162e+01 
       1.413500000000e+03       2.302943165090e+02       8.320061227067e-01       6.356880442455e-01       3.703826545612e-07       2.354478253004e-07       3.855215607999e+03       6.797158443911e-10       2.822009040101e+01 
       1.414000000000e+03       2.302315793573e+02       8.329935754557e-01       6.368925213186e-01       3.558885547606e-07       2.266627589499e-07       3.856578365263e+03       6.803067392347e-10       2.830461151330e+01 
       1.414500000000e+03       2.301688787017e+02       8.339783260563e-01       6.380961570842e-01       3.419437743952e-07       2.181930083804e-07       3.857941122499e+03       6.808969220455e-10       2.838927321412e+01 
       1.415000000000e+03       2.301062145093e+02       8.349603625397e-01       6.392989385613e-01       3.285282581609e-07       2.100277667297e-07       3.859303879707e+03       6.814863875534e-10       2.847407532754e+01 
       1.415500000000e+03       2.300435867471e+02       8.359396729886e-01       6.405008527794e-01       3.156226512646e-07       2.021565772915e-07       3.860666636886e+03       6.820751305006e-10       2.855901767607e+01 
       1.416000000000e+03       2.299809953822e+02       8.369162455382e-01       6.417018867791e-01       3.032082762303e-07       1.945693229440e-07       3.862029394038e+03       6.826631456419e-10       2.864410008071e+01 
       1.416500000000e+03       2.299184403816e+02       8.378900683770e-01       6.429020276135e-01       2.912671104244e-07       1.872562158689e-07       3.863392151162e+03       6.832504277453e-10       2.872932236090e+01 
       1.417000000000e+03       2.298559217123e+02       8.388611297476e-01       6.441012623482e-01       2.797817642784e-07       1.802077875537e-07       3.864754908258e+03       6.838369715921e-10       2.881468433456e+01 
       1.417500000000e+03       2.297934393413e+02       8.398294179481e-01       6.452995780630e-01       2.687354601901e-07       1.734148790713e-07       3.866117665327e+03       6.844227719772e-10       2.890018581808e+01 
       1.418000000000e+03       2.297309932358e+02       8.407949213327e-01       6.464969618522e-01       2.581120120835e-07       1.668686316295e-07       3.867480422368e+03       6.850078237099e-10       2.898582662634e+01 
       1.418500000000e+03       2.296685833626e+02       8.417576283123e-01       6.476934008254e-01       2.478958056080e-07       1.605604773846e-07       3.868843179382e+03       6.855921216137e-10       2.907160657267e+01 
       1.419000000000e+03       2.296062096889e+02       8.427175273563e-01       6.488888821088e-01       2.380717789597e-07       1.544821305108e-07       3.870205936368e+03       6.861756605272e-10       2.915752546891e+01 
       1.419500000000e+03       2.295438721816e+02       8.436746069928e-01       6.500833928456e-01       2.286254043062e-07       1.486255785221e-07       3.871568693327e+03       6.867584353041e-10       2.924358312537e+01 
       1.420000000000e+03       2.294815708078e+02       8.446288558097e-01       6.512769201973e-01       2.195426697965e-07       1.429830738369e-07       3.872931450260e+03       6.873404408136e-10       2.932977935086e+01 
       1.420500000000e+03       2.294193055346e+02       8.455802624558e-01       6.524694513441e-01       2.108100621412e-07       1.375471255831e-07       3.874294207165e+03       6.879216719411e-10       2.941611395267e+01 
       1.421000000000e+03       2.293570763289e+02       8.465288156419e-01       6.536609734861e-01       2.024145497438e-07       1.323104916333e-07       3.875656964043e+03       6.885021235882e-10       2.950258673661e+01 
       1.421500000000e+03       2.292948831579e+02       8.474745041414e-01       6.548514738443e-01       1.943435663695e-07       1.272661708693e-07       3.877019720894e+03       6.890817906733e-10       2.958919750698e+01 
       1.422000000000e+03       2.292327259884e+02       8.484173167913e-01       6.560409396611e-01       1.865849953333e-07       1.224073956651e-07       3.878382477719e+03       6.896606681318e-10       2.967594606656e+01 
