# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       1.465000000000e+03       2.240183982152e+02       9.177157687735e-01       7.531608767609e-01       4.720758989542e-09       3.555490979541e-09       3.995579474849e+03       7.359943087334e-10       3.762659301922e+01 
       1.465500000000e+03       2.239592524197e+02       9.183754904899e-01       7.542165135963e-01       4.514940817576e-09       3.405242922526e-09       3.996942229695e+03       7.364881116841e-10       3.772441337155e+01 
       1.466000000000e+03       2.239001398992e+02       9.190317240061e-01       7.552701980376e-01       4.317935106732e-09       3.261207703175e-09       3.998304984522e+03       7.369807960665e-10       3.782234888215e+01 
       1.466500000000e+03       2.238410606245e+02       9.196844679524e-01       7.563219234728e-01       4.129372370714e-09       3.123134854154e-09       3.999667739330e+03       7.374723600632e-10       3.792039924729e+01 
       1.467000000000e+03       2.237820145664e+02       9.203337211133e-01       7.573716834101e-01       3.948898240584e-09       2.990783708087e-09       4.001030494119e+03       7.379628019128e-10       3.801856416265e+01 
       1.467500000000e+03       2.237230016959e+02       9.209794824293e-01       7.584194714793e-01       3.776172863761e-09       2.863923027548e-09       4.002393248889e+03       7.384521199110e-10       3.811684332335e+01 
       1.468000000000e+03       2.236640219839e+02       9.216217509969e-01       7.594652814324e-01       3.610870326115e-09       2.742330648439e-09       4.003756003640e+03       7.389403124104e-10       3.821523642393e+01 
       1.468500000000e+03       2.236050754012e+02       9.222605260699e-01       7.605091071451e-01       3.452678096300e-09       2.625793136276e-09       4.005118758372e+03       7.394273778211e-10       3.831374315843e+01 
       1.469000000000e+03       2.235461619186e+02       9.228958070598e-01       7.615509426174e-01       3.301296491503e-09       2.514105454963e-09       4.006481513086e+03       7.399133146110e-10       3.841236322035e+01 
       1.469500000000e+03       2.234872815071e+02       9.235275935368e-01       7.625907819752e-01       3.156438163824e-09       2.407070647607e-09       4.007844267782e+03       7.403981213063e-10       3.851109630268e+01 
       1.470000000000e+03       2.234284341376e+02       9.241558852303e-01       7.636286194709e-01       3.017827606512e-09       2.304499528962e-09       4.009207022459e+03       7.408817964918e-10       3.860994209795e+01 
       1.470500000000e+03       2.233696197809e+02       9.247806820297e-01       7.646644494848e-01       2.885200679327e-09       2.206210389110e-09       4.010569777117e+03       7.413643388112e-10       3.870890029821e+01 
       1.471000000000e+03       2.233108384079e+02       9.254019839853e-01       7.656982665255e-01       2.758304152308e-09       2.112028707972e-09       4.011932531757e+03       7.418457469675e-10       3.880797059503e+01 
       1.471500000000e+03       2.232520899895e+02       9.260197913085e-01       7.667300652319e-01       2.636895267275e-09       2.021786880287e-09       4.013295286379e+03       7.423260197233e-10       3.890715267959e+01 
       1.472000000000e+03       2.231933744965e+02       9.266341043729e-01       7.677598403730e-01       2.520741316384e-09       1.935323950689e-09       4.014658040983e+03       7.428051559015e-10       3.900644624261e+01 
       1.472500000000e+03       2.231346918999e+02       9.272449237147e-01       7.687875868501e-01       2.409619237114e-09       1.852485358528e-09       4.016020795569e+03       7.432831543849e-10       3.910585097445e+01 
       1.473000000000e+03       2.230760421705e+02       9.278522500334e-01       7.698132996966e-01       2.303315223055e-09       1.773122692101e-09       4.017383550136e+03       7.437600141172e-10       3.920536656505e+01 
       1.473500000000e+03       2.230174252792e+02       9.284560841923e-01       7.708369740799e-01       2.201624349916e-09       1.697093451950e-09       4.018746304686e+03       7.442357341031e-10       3.930499270400e+01 
       1.474000000000e+03       2.229588411969e+02       9.290564272192e-01       7.718586053020e-01       2.104350216180e-09       1.624260822928e-09       4.020109059218e+03       7.447103134085e-10       3.940472908053e+01 
       1.474500000000e+03       2.229002898947e+02       9.296532803069e-01       7.728781888000e-01       2.011304598266e-09       1.554493455033e-09       4.021471813732e+03       7.451837511610e-10       3.950457538307e+01 
       1.475000000000e+03       2.228417713442e+02       9.302466448138e-01       7.738957201477e-01       1.922307118909e-09       1.487665252133e-09       4.022834568228e+03       7.456560465501e-10       3.960453129905e+01 
       1.475500000000e+03       2.227832855170e+02       9.308365222641e-01       7.749111950563e-01       1.837184927864e-09       1.423655167990e-09       4.024197322707e+03       7.461271988275e-10       3.970459651557e+01 
       1.476000000000e+03       2.227248323847e+02       9.314229143490e-01       7.759246093750e-01       1.755772395755e-09       1.362347010328e-09       4.025560077168e+03       7.465972073073e-10       3.980477071944e+01 
       1.476500000000e+03       2.226664119189e+02       9.320058229262e-01       7.769359590919e-01       1.677910820067e-09       1.303629252260e-09       4.026922831611e+03       7.470660713664e-10       3.990505359721e+01 
       1.477000000000e+03       2.226080240912e+02       9.325852500212e-01       7.779452403353e-01       1.603448142738e-09       1.247394850767e-09       4.028285586038e+03       7.475337904450e-10       4.000544483522e+01 
       1.477500000000e+03       2.225496688731e+02       9.331611978272e-01       7.789524493741e-01       1.532238678928e-09       1.193541071977e-09       4.029648340447e+03       7.480003640462e-10       4.010594411954e+01 
       1.478000000000e+03       2.224913462363e+02       9.337336687059e-01       7.799575826187e-01       1.464142856539e-09       1.141969322995e-09       4.031011094838e+03       7.484657917369e-10       4.020655113609e+01 
       1.478500000000e+03       2.224330561523e+02       9.343026651874e-01       7.809606366218e-01       1.399026966055e-09       1.092584990062e-09       4.032373849213e+03       7.489300731478e-10       4.030726557058e+01 
       1.479000000000e+03       2.223747985928e+02       9.348681899709e-01       7.819616080794e-01       1.336762920336e-09       1.045297282807e-09       4.033736603570e+03       7.493932079736e-10       4.040808710856e+01 
       1.479500000000e+03       2.223165735293e+02       9.354302459250e-01       7.829604938309e-01       1.277228023960e-09       1.000019084374e-09       4.035099357910e+03       7.498551959732e-10       4.050901543542e+01 
       1.480000000000e+03       2.222583809334e+02       9.359888360879e-01       7.839572908609e-01       1.220304751756e-09       9.566668072114e-10       4.036462112234e+03       7.503160369700e-10       4.061005023645e+01 
       1.480500000000e+03       2.222002207768e+02       9.365439636676e-01       7.849519962988e-01       1.165880536182e-09       9.151602543218e-10       4.037824866540e+03       7.507757308523e-10       4.071119119681e+01 
       1.481000000000e+03       2.221420930309e+02       9.370956320424e-01       7.859446074202e-01       1.113847563187e-09       8.754224857751e-10       4.039187620830e+03       7.512342775730e-10       4.081243800157e+01 
       1.481500000000e+03       2.220839976675e+02       9.376438447609e-01       7.869351216474e-01       1.064102576253e-09       8.373796902892e-10       4.040550375103e+03       7.516916771501e-10       4.091379033573e+01 
       1.482000000000e+03       2.220259346581e+02       9.381886055421e-01       7.879235365499e-01       1.016546688281e-09       8.009610616983e-10       4.041913129360e+03       7.521479296671e-10       4.101524788425e+01 
       1.482500000000e+03       2.219679039742e+02       9.387299182759e-01       7.889098498452e-01       9.710852010274e-10       7.660986801294e-10       4.043275883599e+03       7.526030352727e-10       4.111681033205e+01 
       1.483000000000e+03       2.219099055876e+02       9.392677870230e-01       7.898940593992e-01       9.276274318002e-10       7.327273977148e-10       4.044638637823e+03       7.530569941812e-10       4.121847736401e+01 
       1.483500000000e+03       2.218519394697e+02       9.398022160151e-01       7.908761632272e-01       8.860865471221e-10       7.007847286751e-10       4.046001392030e+03       7.535098066727e-10       4.132024866504e+01 
       1.484000000000e+03       2.217940055922e+02       9.403332096547e-01       7.918561594939e-01       8.463794030995e-10       6.702107436131e-10       4.047364146220e+03       7.539614730931e-10       4.142212392009e+01 
       1.484500000000e+03       2.217361039266e+02       9.408607725157e-01       7.928340465142e-01       8.084263922561e-10       6.409479678813e-10       4.048726900395e+03       7.544119938543e-10       4.152410281403e+01 
       1.485000000000e+03       2.216782344451e+02       9.413849093427e-01       7.938098227539e-01       7.721512967506e-10       6.129412840128e-10       4.050089654553e+03       7.548613694342e-10       4.162618503114e+01 
       1.485500000000e+03       2.216203971200e+02       9.419056250516e-01       7.947834868298e-01       7.374811471782e-10       5.861378376255e-10       4.051452408695e+03       7.553096003770e-10       4.172837025530e+01 
       1.486000000000e+03       2.215625919234e+02       9.424229247292e-01       7.957550375105e-01       7.043460870569e-10       5.604869469263e-10       4.052815162821e+03       7.557566872931e-10       4.183065817053e+01 
       1.486500000000e+03       2.215048188277e+02       9.429368136332e-01       7.967244737163e-01       6.726792430148e-10       5.359400158709e-10       4.054177916931e+03       7.562026308593e-10       4.193304846087e+01 
       1.487000000000e+03       2.214470778052e+02       9.434472971923e-01       7.976917945203e-01       6.424166001069e-10       5.124504505689e-10       4.055540671025e+03       7.566474318188e-10       4.203554081082e+01 
       1.487500000000e+03       2.213893688282e+02       9.439543810055e-01       7.986569991482e-01       6.134968827182e-10       4.899735793385e-10       4.056903425103e+03       7.570910909813e-10       4.213813490392e+01 
       1.488000000000e+03       2.213316918690e+02       9.444580708424e-01       7.996200869790e-01       5.858614384831e-10       4.684665743975e-10       4.058266179166e+03       7.575336092230e-10       4.224083042803e+01 
       1.488500000000e+03       2.212740468998e+02       9.449583726430e-01       8.005810575451e-01       5.594541334664e-10       4.478883818185e-10       4.059628933213e+03       7.579749874864e-10       4.234362705582e+01 
       1.489000000000e+03       2.212164338930e+02       9.454527738899e-01       8.015377752859e-01       5.342212776773e-10       4.281985344199e-10       4.060991687244e+03       7.584142850511e-10       4.244652431175e+01 
       1.489500000000e+03       2.211588528207e+02       9.459382004717e-01       8.024876224891e-01       5.101115414501e-10       4.093581981025e-10       4.062354441260e+03       7.588503498815e-10       4.254952146039e+01 
       1.490000000000e+03       2.211013036555e+02       9.464152253449e-01       8.034310705050e-01       4.870758191108e-10       3.913318467653e-10       4.063717195260e+03       7.592833929751e-10       4.265261762828e+01 
       1.490500000000e+03       2.210437863694e+02       9.468844053173e-01       8.043685782610e-01       4.650670951779e-10       3.740853581442e-10       4.065079949246e+03       7.597136195728e-10       4.275581197577e+01 
       1.491000000000e+03       2.209863009348e+02       9.473462612461e-01       8.053005753835e-01       4.440403529747e-10       3.575859517440e-10       4.066442703215e+03       7.601412217347e-10       4.285910372781e+01 
       1.491500000000e+03       2.209288473240e+02       9.478012798176e-01       8.062274636101e-01       4.239524963754e-10       3.418021458439e-10       4.067805457170e+03       7.605663789843e-10       4.296249216141e+01 
       1.492000000000e+03       2.208714255093e+02       9.482499152579e-01       8.071496181498e-01       4.047622717888e-10       3.267037131157e-10       4.069168211109e+03       7.609892589277e-10       4.306597660445e+01 
       1.492500000000e+03       2.208140354629e+02       9.486925909791e-01       8.080673889932e-01       3.864301935000e-10       3.122616374897e-10       4.070530965034e+03       7.614100178505e-10       4.316955643171e+01 
       1.493000000000e+03       2.207566771572e+02       9.491297011593e-01       8.089811021727e-01       3.689184715100e-10       2.984480716940e-10       4.071893718943e+03       7.618288012906e-10       4.327323106183e+01 
       1.493500000000e+03       2.206993505645e+02       9.495616122615e-01       8.098910609747e-01       3.521909420211e-10       2.852362956991e-10       4.073256472838e+03       7.622457445896e-10       4.337699995423e+01 
       1.494000000000e+03       2.206420556570e+02       9.499886644911e-01       8.107975471057e-01       3.362130004561e-10       2.726006760748e-10       4.074619226718e+03       7.626609734223e-10       4.348086260626e+01 
       1.494500000000e+03       2.205847924070e+02       9.504111731947e-01       8.117008218125e-01       3.209515369632e-10       2.605166263150e-10       4.075981980583e+03       7.630746043050e-10       4.358481855043e+01 
       1.495000000000e+03       2.205275607869e+02       9.508294302017e-01       8.126011269586e-01       3.063748743561e-10       2.489605681736e-10       4.077344734433e+03       7.634867450835e-10       4.368886735175e+01 
       1.495500000000e+03       2.204703607695e+02       9.512437051101e-01       8.134986860570e-01       2.924527084721e-10       2.379098940759e-10       4.078707488269e+03       7.638974954017e-10       4.379300860459e+01 
       1.496000000000e+03       2.204131923277e+02       9.516542465194e-01       8.143937052622e-01       2.791560506455e-10       2.273429304316e-10       4.080070242090e+03       7.643069471500e-10       4.389724193084e+01 
       1.496500000000e+03       2.203560554346e+02       9.520612832099e-01       8.152863743211e-01       2.664571724455e-10       2.172389020349e-10       4.081432995897e+03       7.647151848962e-10       4.400156697809e+01 
       1.497000000000e+03       2.202989500631e+02       9.524650252733e-01       8.161768674849e-01       2.543295526092e-10       2.075778975574e-10       4.082795749689e+03       7.651222862974e-10       4.410598341750e+01 
       1.497500000000e+03       2.202418761861e+02       9.528656651929e-01       8.170653443830e-01       2.427478260581e-10       1.983408360964e-10       4.084158503467e+03       7.655283224946e-10       4.421049094191e+01 
       1.498000000000e+03       2.201848337767e+02       9.532633788773e-01       8.179519508594e-01       2.316877349321e-10       1.895094347779e-10       4.085521257231e+03       7.659333584907e-10       4.431508926395e+01 
       1.498500000000e+03       2.201278228078e+02       9.536583266480e-01       8.188368197742e-01       2.211260815726e-10       1.810661774040e-10       4.086884010981e+03       7.663374535117e-10       4.441977811435e+01 
       1.499000000000e+03       2.200708432523e+02       9.540506541830e-01       8.197200717695e-01       2.110406833912e-10       1.729942841357e-10       4.088246764716e+03       7.667406613520e-10       4.452455724028e+01 
       1.499500000000e+03       2.200138950833e+02       9.544404934177e-01       8.206018160026e-01       2.014103295584e-10       1.652776821973e-10       4.089609518438e+03       7.671430307043e-10       4.462942640386e+01 
       1.500000000000e+03       2.199569782738e+02       9.548279634037e-01       8.214821508457e-01       1.922147394486e-10       1.579009775865e-10       4.090972272146e+03       7.675446054747e-10       4.473438538067e+01 
       1.500500000000e+03       2.199000927965e+02       9.552131711288e-01       8.223611645553e-01       1.834345227785e-10       1.508494277718e-10       4.092335025839e+03       7.679454250836e-10       4.483943395844e+01 
       1.501000000000e+03       2.198432386247e+02       9.555962122979e-01       8.232389359104e-01       1.750511413796e-10       1.441089153592e-10       4.093697779519e+03       7.683455247522e-10       4.494457193581e+01 
       1.501500000000e+03       2.197864157311e+02       9.559771720766e-01       8.241155348212e-01       1.670468725426e-10       1.376659227056e-10       4.095060533186e+03       7.687449357763e-10       4.504979912107e+01 
       1.502000000000e+03       2.197296240889e+02       9.563561257993e-01       8.249910229106e-01       1.594047738779e-10       1.315075074583e-10       4.096423286839e+03       7.691436857860e-10       4.515511533113e+01 
       1.502500000000e+03       2.196728636709e+02       9.567331396429e-01       8.258654540669e-01       1.521086496331e-10       1.256212789967e-10       4.097786040478e+03       7.695417989943e-10       4.526052039045e+01 
       1.503000000000e+03       2.196161344501e+02       9.571082712665e-01       8.267388749707e-01       1.451430184141e-10       1.199953757535e-10       4.099148794104e+03       7.699392964329e-10       4.536601413010e+01 
       1.503500000000e+03       2.195594363995e+02       9.574815704205e-01       8.276113255964e-01       1.384930822546e-10       1.146184433907e-10       4.100511547716e+03       7.703361961762e-10       4.547159638685e+01 
       1.504000000000e+03       2.195027694921e+02       9.578530795228e-01       8.284828396893e-01       1.321446969833e-10       1.094796138066e-10       4.101874301315e+03       7.707325135544e-10       4.557726700235e+01 
       1.504500000000e+03       2.194461337008e+02       9.582228342076e-01       8.293534452180e-01       1.260843438367e-10       1.045684849491e-10       4.103237054901e+03       7.711282613562e-10       4.568302582234e+01 
       1.505000000000e+03       2.193895289986e+02       9.585908638440e-01       8.302231648051e-01       1.202991022703e-10       9.987510141005e-11       4.104599808474e+03       7.715234500204e-10       4.578887269598e+01 
       1.505500000000e+03       2.193329553586e+02       9.589571920281e-01       8.310920161358e-01       1.147766239262e-10       9.538993578412e-11       4.105962562033e+03       7.719180878181e-10       4.589480747498e+01 
       1.506000000000e+03       2.192764127542e+02       9.593218370486e-01       8.319600123443e-01       1.095051077293e-10       9.110387077826e-11       4.107325315580e+03       7.723121810252e-10       4.600083001238e+01 
       1.506500000000e+03       2.192199011590e+02       9.596848123267e-01       8.328271623816e-01       1.044732759771e-10       8.700818197673e-11       4.108688069113e+03       7.727057340854e-10       4.610694016250e+01 
       1.507000000000e+03       2.191634205468e+02       9.600461268327e-01       8.336934713618e-01       9.967035146790e-11       8.309452130713e-11       4.110050822634e+03       7.730987497646e-10       4.621313778075e+01 
       1.507500000000e+03       2.191069708911e+02       9.604057854785e-01       8.345589408918e-01       9.508603561936e-11       7.935490118009e-11       4.111413576142e+03       7.734912292972e-10       4.631942272310e+01 
       1.508000000000e+03       2.190505521655e+02       9.607637894882e-01       8.354235693807e-01       9.071048752320e-11       7.578167926690e-11       4.112776329637e+03       7.738831725235e-10       4.642579484568e+01 
       1.508500000000e+03       2.189941643438e+02       9.611201367475e-01       8.362873523341e-01       8.653430389736e-11       7.236754389239e-11       4.114139083119e+03       7.742745780196e-10       4.653225400440e+01 
       1.509000000000e+03       2.189378073995e+02       9.614748221321e-01       8.371502826299e-01       8.254849989875e-11       6.910550002091e-11       4.115501836589e+03       7.746654432204e-10       4.663880005460e+01 
       1.509500000000e+03       2.188814813062e+02       9.618278378177e-01       8.380123507798e-01       7.874449076114e-11       6.598885581370e-11       4.116864590047e+03       7.750557645343e-10       4.674543285070e+01 
       1.510000000000e+03       2.188251860377e+02       9.621791735697e-01       8.388735451742e-01       7.511407422379e-11       6.301120973659e-11       4.118227343492e+03       7.754455374523e-10       4.685215224595e+01 
       1.510500000000e+03       2.187689215674e+02       9.625288170166e-01       8.397338523138e-01       7.164941371794e-11       6.016643819739e-11       4.119590096924e+03       7.758347566496e-10       4.695895809216e+01 
       1.511000000000e+03       2.187126878691e+02       9.628767539056e-01       8.405932570260e-01       6.834302227954e-11       5.744868369296e-11       4.120952850345e+03       7.762234160811e-10       4.706585023946e+01 
       1.511500000000e+03       2.186564849164e+02       9.632229683417e-01       8.414517426693e-01       6.518774715772e-11       5.485234344654e-11       4.122315603753e+03       7.766115090715e-10       4.717282853614e+01 
       1.512000000000e+03       2.186003126829e+02       9.635674430118e-01       8.423092913234e-01       6.217675508975e-11       5.237205851643e-11       4.123678357149e+03       7.769990283991e-10       4.727989282845e+01 
       1.512500000000e+03       2.185441711423e+02       9.639101593936e-01       8.431658839686e-01       5.930351821446e-11       5.000270335774e-11       4.125041110533e+03       7.773859663743e-10       4.738704296043e+01 
       1.513000000000e+03       2.184880602682e+02       9.642510979508e-01       8.440215006528e-01       5.656180059700e-11       4.773937581950e-11       4.126403863905e+03       7.777723149127e-10       4.749427877384e+01 
       1.513500000000e+03       2.184319800341e+02       9.645902383145e-01       8.448761206471e-01       5.394564533922e-11       4.557738756000e-11       4.127766617265e+03       7.781580656040e-10       4.760160010799e+01 
       1.514000000000e+03       2.183759304138e+02       9.649275594518e-01       8.457297225919e-01       5.144936225065e-11       4.351225486377e-11       4.129129370613e+03       7.785432097749e-10       4.770900679971e+01 
       1.514500000000e+03       2.183199113809e+02       9.652630398227e-01       8.465822846317e-01       4.906751605629e-11       4.153968984414e-11       4.130492123950e+03       7.789277385490e-10       4.781649868323e+01 
       1.515000000000e+03       2.182639229090e+02       9.655966575250e-01       8.474337845416e-01       4.679491511835e-11       3.965559201604e-11       4.131854877274e+03       7.793116429010e-10       4.792407559016e+01 
       1.515500000000e+03       2.182079649718e+02       9.659283904282e-01       8.482841998429e-01       4.462660064988e-11       3.785604022400e-11       4.133217630587e+03       7.796949137080e-10       4.803173734943e+01 
       1.516000000000e+03       2.181520375428e+02       9.662582162977e-01       8.491335079124e-01       4.255783640142e-11       3.613728491270e-11       4.134580383889e+03       7.800775417962e-10       4.813948378720e+01 
       1.516500000000e+03       2.180961405963e+02       9.665861129081e-01       8.499816860811e-01       4.058409880795e-11       3.449574073287e-11       4.135943137179e+03       7.804595179842e-10       4.824731472612e+01 
       1.517000000000e+03       2.180402741065e+02       9.669120581479e-01       8.508287117267e-01       3.870106754524e-11       3.292797944196e-11       4.137305890458e+03       7.808408331228e-10       4.835522998581e+01 
       1.517500000000e+03       2.179844380477e+02       9.672360301155e-01       8.516745623579e-01       3.690461650252e-11       3.143072310877e-11       4.138668643725e+03       7.812214781317e-10       4.846322938318e+01 
       1.518000000000e+03       2.179286323941e+02       9.675580072061e-01       8.525192156922e-01       3.519080515758e-11       3.000083761252e-11       4.140031396981e+03       7.816014440327e-10       4.857131273250e+01 
       1.518500000000e+03       2.178728571201e+02       9.678779681912e-01       8.533626497263e-01       3.355587032986e-11       2.863532641856e-11       4.141394150226e+03       7.819807219804e-10       4.867947984543e+01 
       1.519000000000e+03       2.178171121998e+02       9.681958922906e-01       8.542048428009e-01       3.199621829522e-11       2.733132461909e-11       4.142756903460e+03       7.823593032896e-10       4.878773053101e+01 
       1.519500000000e+03       2.177613976077e+02       9.685117592376e-01       8.550457736596e-01       3.050841724691e-11       2.608609322802e-11       4.144119656683e+03       7.827371794606e-10       4.889606459576e+01 
       1.520000000000e+03       2.177057133179e+02       9.688255493370e-01       8.558854215011e-01       2.908919008753e-11       2.489701371919e-11       4.145482409894e+03       7.831143422017e-10       4.900448184375e+01 
       1.520500000000e+03       2.176500593048e+02       9.691372435171e-01       8.567237660276e-01       2.773540753786e-11       2.376158279815e-11       4.146845163095e+03       7.834907834493e-10       4.911298207658e+01 
       1.521000000000e+03       2.175944355426e+02       9.694468233765e-01       8.575607874873e-01       2.644408154876e-11       2.267740739734e-11       4.148207916285e+03       7.838664953864e-10       4.922156509356e+01 
       1.521500000000e+03       2.175388420056e+02       9.697542712242e-01       8.583964667121e-01       2.521235900295e-11       2.164219988561e-11       4.149570669465e+03       7.842414704581e-10       4.933023069169e+01 
       1.522000000000e+03       2.174832786681e+02       9.700595701156e-01       8.592307851514e-01       2.403751569415e-11       2.065377348297e-11       4.150933422633e+03       7.846157013859e-10       4.943897866578e+01 
       1.522500000000e+03       2.174277455044e+02       9.703627038832e-01       8.600637249015e-01       2.291695057157e-11       1.971003787197e-11       4.152296175791e+03       7.849891811797e-10       4.954780880854e+01 
       1.523000000000e+03       2.173722424887e+02       9.706636571627e-01       8.608952687310e-01       2.184818023808e-11       1.880899499734e-11       4.153658928939e+03       7.853619031487e-10       4.965672091063e+01 
       1.523500000000e+03       2.173167695954e+02       9.709624154149e-01       8.617254001026e-01       2.082883369114e-11       1.794873504617e-11       4.155021682075e+03       7.857338609101e-10       4.976571476078e+01 
       1.524000000000e+03       2.172613267986e+02       9.712589649441e-01       8.625541031915e-01       1.985664729592e-11       1.712743260072e-11       4.156384435202e+03       7.861050483962e-10       4.987479014588e+01 
       1.524500000000e+03       2.172059140727e+02       9.715532929123e-01       8.633813629010e-01       1.892945998039e-11       1.634334295685e-11       4.157747188318e+03       7.864754598613e-10       4.998394685103e+01 
       1.525000000000e+03       2.171505313920e+02       9.718453873501e-01       8.642071648743e-01       1.804520864282e-11       1.559479860077e-11       4.159109941424e+03       7.868450898854e-10       5.009318465971e+01 
       1.525500000000e+03       2.170951787307e+02       9.721352371649e-01       8.650314955039e-01       1.720192376237e-11       1.488020583771e-11       4.160472694520e+03       7.872139333787e-10       5.020250335379e+01 
       1.526000000000e+03       2.170398560631e+02       9.724228321451e-01       8.658543419389e-01       1.639772520390e-11       1.419804156571e-11       4.161835447605e+03       7.875819855832e-10       5.031190271369e+01 
       1.526500000000e+03       2.169845633635e+02       9.727081629629e-01       8.666756920891e-01       1.563081820872e-11       1.354685018896e-11       4.163198200681e+03       7.879492420747e-10       5.042138251842e+01 
       1.527000000000e+03       2.169293006066e+02       9.729912211737e-01       8.674955346277e-01       1.489948956663e-11       1.292524066728e-11       4.164560953747e+03       7.883156987629e-10       5.053094254508e+01 
       1.527500000000e+03       2.168740677672e+02       9.732719992133e-01       8.683138589907e-01       1.420210395263e-11       1.233188368889e-11       4.165923706802e+03       7.886813518910e-10       5.064058256903e+01 
       1.528000000000e+03       2.168188648202e+02       9.735504903935e-01       8.691306553761e-01       1.353710042337e-11       1.176550896286e-11       4.167286459848e+03       7.890461980344e-10       5.075030236452e+01 
       1.528500000000e+03       2.167636917405e+02       9.738266888949e-01       8.699459147397e-01       1.290298907297e-11       1.122490263196e-11       4.168649212884e+03       7.894102340988e-10       5.086010170483e+01 
       1.529000000000e+03       2.167085485031e+02       9.741005897588e-01       8.707596287907e-01       1.229834783737e-11       1.070890479761e-11       4.170011965910e+03       7.897734573173e-10       5.096998036235e+01 
       1.529500000000e+03       2.166534350829e+02       9.743721888771e-01       8.715717899844e-01       1.172181944073e-11       1.021640715183e-11       4.171374718927e+03       7.901358652471e-10       5.107993810867e+01 
       1.530000000000e+03       2.165983514547e+02       9.746414829804e-01       8.723823915152e-01       1.117210847756e-11       9.746350711924e-12       4.172737471934e+03       7.904974557659e-10       5.118997471468e+01 
       1.530500000000e+03       2.165432975935e+02       9.749084696254e-01       8.731914273067e-01       1.064797862466e-11       9.297723653197e-12       4.174100224931e+03       7.908582270669e-10       5.130008995068e+01 
       1.531000000000e+03       2.164882734742e+02       9.751731471807e-01       8.739988920021e-01       1.014824997708e-11       8.869559235728e-12       4.175462977919e+03       7.912181776545e-10       5.141028358646e+01 
       1.531500000000e+03       2.164332790717e+02       9.754355148120e-01       8.748047809525e-01       9.671796502821e-12       8.460933821068e-12       4.176825730898e+03       7.915773063384e-10       5.152055539136e+01 
       1.532000000000e+03       2.163783143609e+02       9.756955724654e-01       8.756090902055e-01       9.217543610870e-12       8.070964975044e-12       4.178188483868e+03       7.919356122286e-10       5.163090513441e+01 
       1.532500000000e+03       2.163233793168e+02       9.759533208510e-01       8.764118164915e-01       8.784465827715e-12       7.698809652975e-12       4.179551236828e+03       7.922930947287e-10       5.174133258440e+01 
       1.533000000000e+03       2.162684739141e+02       9.762087614254e-01       8.772129572106e-01       8.371584577497e-12       7.343662463765e-12       4.180913989779e+03       7.926497535302e-10       5.185183750993e+01 
       1.533500000000e+03       2.162135981279e+02       9.764618963728e-01       8.780125104183e-01       7.977966061267e-12       7.004754009485e-12       4.182276742721e+03       7.930055886055e-10       5.196241967954e+01 
       1.534000000000e+03       2.161587519331e+02       9.767127285868e-01       8.788104748108e-01       7.602719230958e-12       6.681349297211e-12       4.183639495653e+03       7.933606002013e-10       5.207307886178e+01 
       1.534500000000e+03       2.161039353045e+02       9.769612616510e-01       8.796068497094e-01       7.244993853916e-12       6.372746220007e-12       4.185002248577e+03       7.937147888317e-10       5.218381482526e+01 
       1.535000000000e+03       2.160491482171e+02       9.772074998193e-01       8.804016350453e-01       6.903978663978e-12       6.078274104084e-12       4.186365001492e+03       7.940681552707e-10       5.229462733878e+01 
       1.535500000000e+03       2.159943906457e+02       9.774514479961e-01       8.811948313435e-01       6.578899595287e-12       5.797292319295e-12       4.187727754398e+03       7.944207005457e-10       5.240551617136e+01 
       1.536000000000e+03       2.159396625654e+02       9.776931117162e-01       8.819864397065e-01       6.269018095185e-12       5.529188950228e-12       4.189090507295e+03       7.947724259294e-10       5.251648109231e+01 
       1.536500000000e+03       2.158849639509e+02       9.779324971243e-01       8.827764617976e-01       5.973629512689e-12       5.273379525301e-12       4.190453260184e+03       7.951233329326e-10       5.262752187136e+01 
       1.537000000000e+03       2.158302947772e+02       9.781696109548e-01       8.835648998249e-01       5.692061559209e-12       5.029305801359e-12       4.191816013064e+03       7.954734232969e-10       5.273863827866e+01 
       1.537500000000e+03       2.157756550195e+02       9.784044605114e-01       8.843517565240e-01       5.423672839014e-12       4.796434601994e-12       4.193178765935e+03       7.958226989870e-10       5.284983008458e+01 
       1.538000000000e+03       2.157210446530e+02       9.786370536466e-01       8.851370351416e-01       5.167851445980e-12       4.574256706947e-12       4.194541518798e+03       7.961711621832e-10       5.296109705928e+01 
       1.538500000000e+03       2.156664636534e+02       9.788673987412e-01       8.859207394183e-01       4.924013620535e-12       4.362285787610e-12       4.195904271652e+03       7.965188152739e-10       5.307243897341e+01 
       1.539000000000e+03       2.156119119961e+02       9.790955046842e-01       8.867028735721e-01       4.691602468452e-12       4.160057390435e-12       4.197267024498e+03       7.968656608480e-10       5.318385559833e+01 
