# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       2.807500000000e+03       1.326996041719e+02       1.082031614839e+00       3.259120546824e+00       1.597126604329e-75       5.205228132048e-75       7.654566690352e+03       1.525791898324e-09       5.351980302381e+02 
       2.808000000000e+03       1.326798526924e+02       1.082037035027e+00       3.260297430581e+00       1.497537460975e-75       4.882417536216e-75       7.655929440863e+03       1.526067357251e-09       5.354686732748e+02 
       2.808500000000e+03       1.326601072803e+02       1.082042421089e+00       3.261474429702e+00       1.404153358564e-75       4.579610274337e-75       7.657292191374e+03       1.526342793480e-09       5.357393790409e+02 
       2.809000000000e+03       1.326403679330e+02       1.082047773216e+00       3.262651544654e+00       1.316587990208e-75       4.295567839924e-75       7.658654941884e+03       1.526618207130e-09       5.360101475300e+02 
       2.809500000000e+03       1.326206346474e+02       1.082053091598e+00       3.263828775905e+00       1.234479079923e-75       4.029128344304e-75       7.660017692394e+03       1.526893598324e-09       5.362809787361e+02 
       2.810000000000e+03       1.326009074208e+02       1.082058376425e+00       3.265006123923e+00       1.157486888968e-75       3.779201780843e-75       7.661380442904e+03       1.527168967183e-09       5.365518726532e+02 
       2.810500000000e+03       1.325811862503e+02       1.082063627887e+00       3.266183589176e+00       1.085292814950e-75       3.544765581642e-75       7.662743193414e+03       1.527444313828e-09       5.368228292752e+02 
       2.811000000000e+03       1.325614711330e+02       1.082068846173e+00       3.267361172131e+00       1.017598077928e-75       3.324860448656e-75       7.664105943923e+03       1.527719638380e-09       5.370938485962e+02 
       2.811500000000e+03       1.325417620662e+02       1.082074031472e+00       3.268538873254e+00       9.541224881279e-76       3.118586442292e-75       7.665468694432e+03       1.527994940960e-09       5.373649306103e+02 
       2.812000000000e+03       1.325220590469e+02       1.082079183972e+00       3.269716693013e+00       8.946032902058e-76       2.925099311610e-75       7.666831444941e+03       1.528270221689e-09       5.376360753119e+02 
       2.812500000000e+03       1.325023620723e+02       1.082084303863e+00       3.270894631872e+00       8.387940792932e-76       2.743607051206e-75       7.668194195450e+03       1.528545480687e-09       5.379072826950e+02 
       2.813000000000e+03       1.324826711395e+02       1.082089391330e+00       3.272072690298e+00       7.864637843853e-76       2.573366670796e-75       7.669556945959e+03       1.528820718074e-09       5.381785527542e+02 
       2.813500000000e+03       1.324629862458e+02       1.082094446563e+00       3.273250868755e+00       7.373957148858e-76       2.413681164367e-75       7.670919696467e+03       1.529095933971e-09       5.384498854837e+02 
       2.814000000000e+03       1.324433073882e+02       1.082099469747e+00       3.274429167709e+00       6.913866663863e-76       2.263896666580e-75       7.672282446975e+03       1.529371128497e-09       5.387212808781e+02 
       2.814500000000e+03       1.324236345639e+02       1.082104461069e+00       3.275607587621e+00       6.482460820065e-76       2.123399784866e-75       7.673645197483e+03       1.529646301773e-09       5.389927389319e+02 
       2.815000000000e+03       1.324039677700e+02       1.082109420715e+00       3.276786128956e+00       6.077952658448e-76       1.991615096365e-75       7.675007947990e+03       1.529921453916e-09       5.392642596397e+02 
       2.815500000000e+03       1.323843070038e+02       1.082114348870e+00       3.277964792176e+00       5.698666453038e-76       1.868002799541e-75       7.676370698497e+03       1.530196585047e-09       5.395358429961e+02 
       2.816000000000e+03       1.323646522623e+02       1.082119245718e+00       3.279143577741e+00       5.343030792571e-76       1.752056510913e-75       7.677733449005e+03       1.530471695284e-09       5.398074889960e+02 
       2.816500000000e+03       1.323450035427e+02       1.082124111446e+00       3.280322486112e+00       5.009572092088e-76       1.643301197948e-75       7.679096199511e+03       1.530746784746e-09       5.400791976341e+02 
       2.817000000000e+03       1.323253608422e+02       1.082128946235e+00       3.281501517749e+00       4.696908507803e-76       1.541291239709e-75       7.680458950018e+03       1.531021853551e-09       5.403509689052e+02 
       2.817500000000e+03       1.323057241579e+02       1.082133750269e+00       3.282680673111e+00       4.403744230161e-76       1.445608607367e-75       7.681821700524e+03       1.531296901817e-09       5.406228028044e+02 
       2.818000000000e+03       1.322860934869e+02       1.082138523732e+00       3.283859952655e+00       4.128864131617e-76       1.355861157177e-75       7.683184451030e+03       1.531571929661e-09       5.408946993265e+02 
       2.818500000000e+03       1.322664688265e+02       1.082143266804e+00       3.285039356838e+00       3.871128747114e-76       1.271681028966e-75       7.684547201536e+03       1.531846937201e-09       5.411666584668e+02 
       2.819000000000e+03       1.322468501737e+02       1.082147979667e+00       3.286218886115e+00       3.629469566587e-76       1.192723143630e-75       7.685909952042e+03       1.532121924554e-09       5.414386802202e+02 
       2.819500000000e+03       1.322272375257e+02       1.082152662503e+00       3.287398540941e+00       3.402884620102e-76       1.118663793511e-75       7.687272702547e+03       1.532396891837e-09       5.417107645819e+02 
       2.820000000000e+03       1.322076308796e+02       1.082157315492e+00       3.288578321770e+00       3.190434337486e-76       1.049199319929e-75       7.688635453053e+03       1.532671839165e-09       5.419829115473e+02 
       2.820500000000e+03       1.321880302327e+02       1.082161938812e+00       3.289758229053e+00       2.991237665360e-76       9.840448724672e-76       7.689998203558e+03       1.532946766654e-09       5.422551211117e+02 
       2.821000000000e+03       1.321684355821e+02       1.082166532644e+00       3.290938263242e+00       2.804468425608e-76       9.229332449886e-76       7.691360954062e+03       1.533221674421e-09       5.425273932703e+02 
       2.821500000000e+03       1.321488469248e+02       1.082171097164e+00       3.292118424786e+00       2.629351900277e-76       8.656137836146e-76       7.692723704567e+03       1.533496562581e-09       5.427997280187e+02 
       2.822000000000e+03       1.321292642581e+02       1.082175632552e+00       3.293298714133e+00       2.465161628836e-76       8.118513622378e-76       7.694086455071e+03       1.533771431247e-09       5.430721253524e+02 
       2.822500000000e+03       1.321096875791e+02       1.082180138984e+00       3.294479131732e+00       2.311216404609e-76       7.614254213900e-76       7.695449205575e+03       1.534046280535e-09       5.433445852670e+02 
       2.823000000000e+03       1.320901168850e+02       1.082184616636e+00       3.295659678028e+00       2.166877458079e-76       7.141290665819e-76       7.696811956079e+03       1.534321110559e-09       5.436171077578e+02 
       2.823500000000e+03       1.320705521730e+02       1.082189065684e+00       3.296840353465e+00       2.031545815507e-76       6.697682224477e-76       7.698174706582e+03       1.534595921433e-09       5.438896928199e+02 
       2.824000000000e+03       1.320509934403e+02       1.082193486303e+00       3.298021158487e+00       1.904659821311e-76       6.281608390403e-76       7.699537457086e+03       1.534870713269e-09       5.441623404478e+02 
       2.824500000000e+03       1.320314406841e+02       1.082197878667e+00       3.299202093535e+00       1.785692814790e-76       5.891361472964e-76       7.700900207589e+03       1.535145486180e-09       5.444350506366e+02 
       2.825000000000e+03       1.320118939017e+02       1.082202242950e+00       3.300383159049e+00       1.674150951446e-76       5.525339605858e-76       7.702262958092e+03       1.535420240279e-09       5.447078233810e+02 
       2.825500000000e+03       1.319923530902e+02       1.082206579324e+00       3.301564355469e+00       1.569571159836e-76       5.182040194688e-76       7.703625708594e+03       1.535694975678e-09       5.449806586761e+02 
       2.826000000000e+03       1.319728182469e+02       1.082210887962e+00       3.302745683232e+00       1.471519225528e-76       4.860053769905e-76       7.704988459097e+03       1.535969692489e-09       5.452535565169e+02 
       2.826500000000e+03       1.319532893691e+02       1.082215169035e+00       3.303927142773e+00       1.379587994256e-76       4.558058220067e-76       7.706351209599e+03       1.536244390822e-09       5.455265168984e+02 
       2.827000000000e+03       1.319337664538e+02       1.082219422713e+00       3.305108734527e+00       1.293395686877e-76       4.274813381896e-76       7.707713960101e+03       1.536519070789e-09       5.457995398160e+02 
       2.827500000000e+03       1.319142494985e+02       1.082223649167e+00       3.306290458926e+00       1.212584319164e-76       4.009155965094e-76       7.709076710602e+03       1.536793732499e-09       5.460726252647e+02 
       2.828000000000e+03       1.318947385002e+02       1.082227848565e+00       3.307472316402e+00       1.136818219931e-76       3.759994791203e-76       7.710439461104e+03       1.537068376063e-09       5.463457732398e+02 
       2.828500000000e+03       1.318752334562e+02       1.082232021077e+00       3.308654307385e+00       1.065782641368e-76       3.526306327097e-76       7.711802211605e+03       1.537343001590e-09       5.466189837368e+02 
       2.829000000000e+03       1.318557343637e+02       1.082236166869e+00       3.309836432301e+00       9.991824558539e-77       3.307130494902e-76       7.713164962106e+03       1.537617609188e-09       5.468922567509e+02 
       2.829500000000e+03       1.318362412199e+02       1.082240286108e+00       3.311018691578e+00       9.367409338764e-77       3.101566741231e-76       7.714527712607e+03       1.537892198966e-09       5.471655922778e+02 
       2.830000000000e+03       1.318167540222e+02       1.082244378961e+00       3.312201085640e+00       8.781985980039e-77       2.908770349717e-76       7.715890463107e+03       1.538166771033e-09       5.474389903129e+02 
       2.830500000000e+03       1.317972727676e+02       1.082248445593e+00       3.313383614910e+00       8.233121481930e-77       2.727948981779e-76       7.717253213608e+03       1.538441325496e-09       5.477124508519e+02 
       2.831000000000e+03       1.317777974534e+02       1.082252486169e+00       3.314566279810e+00       7.718534539848e-77       2.558359431533e-76       7.718615964108e+03       1.538715862461e-09       5.479859738903e+02 
       2.831500000000e+03       1.317583280768e+02       1.082256500851e+00       3.315749080758e+00       7.236086094364e-77       2.399304581567e-76       7.719978714608e+03       1.538990382036e-09       5.482595594240e+02 
       2.832000000000e+03       1.317388646351e+02       1.082260489804e+00       3.316932018172e+00       6.783770468823e-77       2.250130547197e-76       7.721341465107e+03       1.539264884326e-09       5.485332074486e+02 
       2.832500000000e+03       1.317194071255e+02       1.082264453190e+00       3.318115092470e+00       6.359707058684e-77       2.110223997511e-76       7.722704215607e+03       1.539539369438e-09       5.488069179601e+02 
       2.833000000000e+03       1.316999555451e+02       1.082268391169e+00       3.319298304064e+00       5.962132538246e-77       1.979009642281e-76       7.724066966106e+03       1.539813837476e-09       5.490806909544e+02 
       2.833500000000e+03       1.316805098913e+02       1.082272303903e+00       3.320481653368e+00       5.589393552605e-77       1.855947874488e-76       7.725429716605e+03       1.540088288546e-09       5.493545264274e+02 
       2.834000000000e+03       1.316610701611e+02       1.082276191551e+00       3.321665140793e+00       5.239939864625e-77       1.740532558818e-76       7.726792467104e+03       1.540362722750e-09       5.496284243751e+02 
       2.834500000000e+03       1.316416363520e+02       1.082280054273e+00       3.322848766747e+00       4.912317928634e-77       1.632288957103e-76       7.728155217602e+03       1.540637140194e-09       5.499023847937e+02 
       2.835000000000e+03       1.316222084610e+02       1.082283892226e+00       3.324032531637e+00       4.605164864290e-77       1.530771782245e-76       7.729517968100e+03       1.540911540979e-09       5.501764076793e+02 
       2.835500000000e+03       1.316027864854e+02       1.082287705568e+00       3.325216435870e+00       4.317202805716e-77       1.435563372655e-76       7.730880718598e+03       1.541185925210e-09       5.504504930280e+02 
       2.836000000000e+03       1.315833704225e+02       1.082291494455e+00       3.326400479848e+00       4.047233602555e-77       1.346271979759e-76       7.732243469096e+03       1.541460292988e-09       5.507246408363e+02 
       2.836500000000e+03       1.315639602693e+02       1.082295259044e+00       3.327584663974e+00       3.794133851053e-77       1.262530161583e-76       7.733606219594e+03       1.541734644415e-09       5.509988511003e+02 
       2.837000000000e+03       1.315445560233e+02       1.082298999490e+00       3.328768988646e+00       3.556850234615e-77       1.183993275824e-76       7.734968970091e+03       1.542008979592e-09       5.512731238165e+02 
       2.837500000000e+03       1.315251576815e+02       1.082302715946e+00       3.329953454264e+00       3.334395154596e-77       1.110338066293e-76       7.736331720588e+03       1.542283298619e-09       5.515474589813e+02 
       2.838000000000e+03       1.315057652412e+02       1.082306408566e+00       3.331138061223e+00       3.125842633242e-77       1.041261336899e-76       7.737694471085e+03       1.542557601598e-09       5.518218565912e+02 
       2.838500000000e+03       1.314863786997e+02       1.082310077502e+00       3.332322809919e+00       2.930324471862e-77       9.764787078049e-77       7.739057221582e+03       1.542831888628e-09       5.520963166428e+02 
       2.839000000000e+03       1.314669980541e+02       1.082313722907e+00       3.333507700742e+00       2.747026648329e-77       9.157234486349e-77       7.740419972078e+03       1.543106159808e-09       5.523708391327e+02 
       2.839500000000e+03       1.314476233016e+02       1.082317344931e+00       3.334692734084e+00       2.575185939020e-77       8.587453839766e-77       7.741782722574e+03       1.543380415237e-09       5.526454240576e+02 
       2.840000000000e+03       1.314282544396e+02       1.082320943724e+00       3.335877910333e+00       2.414086751223e-77       8.053098667034e-77       7.743145473070e+03       1.543654655013e-09       5.529200714143e+02 
       2.840500000000e+03       1.314088914652e+02       1.082324519436e+00       3.337063229877e+00       2.263058152908e-77       7.551968149143e-77       7.744508223566e+03       1.543928879234e-09       5.531947811994e+02 
       2.841000000000e+03       1.313895343756e+02       1.082328072215e+00       3.338248693100e+00       2.121471087570e-77       7.081998085529e-77       7.745870974062e+03       1.544203087996e-09       5.534695534099e+02 
       2.841500000000e+03       1.313701831680e+02       1.082331602209e+00       3.339434300385e+00       1.988735762631e-77       6.641252420134e-77       7.747233724557e+03       1.544477281398e-09       5.537443880427e+02 
       2.842000000000e+03       1.313508378397e+02       1.082335109564e+00       3.340620052113e+00       1.864299200588e-77       6.227915292624e-77       7.748596475052e+03       1.544751459534e-09       5.540192850947e+02 
       2.842500000000e+03       1.313314983880e+02       1.082338594427e+00       3.341805948664e+00       1.747642942775e-77       5.840283582305e-77       7.749959225547e+03       1.545025622501e-09       5.542942445629e+02 
       2.843000000000e+03       1.313121648099e+02       1.082342056943e+00       3.342991990414e+00       1.638280896396e-77       5.476759914700e-77       7.751321976042e+03       1.545299770393e-09       5.545692664440e+02 
       2.843500000000e+03       1.312928371030e+02       1.082345497256e+00       3.344178177739e+00       1.535757315563e-77       5.135846101008e-77       7.752684726536e+03       1.545573903306e-09       5.548443507342e+02 
       2.844000000000e+03       1.312735152643e+02       1.082348915510e+00       3.345364511012e+00       1.439644907991e-77       4.816136983654e-77       7.754047477030e+03       1.545848021333e-09       5.551194974296e+02 
       2.844500000000e+03       1.312541992913e+02       1.082352311848e+00       3.346550990606e+00       1.349543059914e-77       4.516314664020e-77       7.755410227524e+03       1.546122124569e-09       5.553947065265e+02 
       2.845000000000e+03       1.312348891812e+02       1.082355686411e+00       3.347737616889e+00       1.265076171656e-77       4.235143088081e-77       7.756772978018e+03       1.546396213106e-09       5.556699780212e+02 
       2.845500000000e+03       1.312155849313e+02       1.082359039341e+00       3.348924390229e+00       1.185892096969e-77       3.971462967719e-77       7.758135728511e+03       1.546670287036e-09       5.559453119102e+02 
       2.846000000000e+03       1.311962865388e+02       1.082362370778e+00       3.350111310991e+00       1.111660679665e-77       3.724187016931e-77       7.759498479005e+03       1.546944346453e-09       5.562207081899e+02 
       2.846500000000e+03       1.311769940012e+02       1.082365680861e+00       3.351298379541e+00       1.042072381480e-77       3.492295483419e-77       7.760861229498e+03       1.547218391448e-09       5.564961668567e+02 
       2.847000000000e+03       1.311577073156e+02       1.082368969730e+00       3.352485596239e+00       9.768369954929e-78       3.274831957263e-77       7.762223979991e+03       1.547492422111e-09       5.567716879073e+02 
       2.847500000000e+03       1.311384264794e+02       1.082372237522e+00       3.353672961446e+00       9.156824397653e-78       3.070899439511e-77       7.763586730483e+03       1.547766438534e-09       5.570472713382e+02 
       2.848000000000e+03       1.311191514899e+02       1.082375484374e+00       3.354860475519e+00       8.583536262059e-78       2.879656654576e-77       7.764949480976e+03       1.548040440806e-09       5.573229171461e+02 
       2.848500000000e+03       1.310998823443e+02       1.082378710423e+00       3.356048138814e+00       8.046113999693e-78       2.700314591336e-77       7.766312231468e+03       1.548314429017e-09       5.575986253277e+02 
       2.849000000000e+03       1.310806190399e+02       1.082381915804e+00       3.357235951687e+00       7.542315449990e-78       2.532133258767e-77       7.767674981960e+03       1.548588403256e-09       5.578743958798e+02 
       2.849500000000e+03       1.310613615741e+02       1.082385100651e+00       3.358423914488e+00       7.070038515888e-78       2.374418642811e-77       7.769037732452e+03       1.548862363611e-09       5.581502287992e+02 
       2.850000000000e+03       1.310421099440e+02       1.082388265099e+00       3.359612027569e+00       6.627312420993e-78       2.226519852002e-77       7.770400482943e+03       1.549136310172e-09       5.584261240829e+02 
       2.850500000000e+03       1.310228641471e+02       1.082391409281e+00       3.360800291277e+00       6.212289512069e-78       2.087826440166e-77       7.771763233434e+03       1.549410243024e-09       5.587020817277e+02 
       2.851000000000e+03       1.310036241806e+02       1.082394533329e+00       3.361988705960e+00       5.823237572838e-78       1.957765895200e-77       7.773125983926e+03       1.549684162256e-09       5.589781017307e+02 
       2.851500000000e+03       1.309843900418e+02       1.082397637374e+00       3.363177271962e+00       5.458532617239e-78       1.835801283656e-77       7.774488734416e+03       1.549958067954e-09       5.592541840889e+02 
       2.852000000000e+03       1.309651617279e+02       1.082400721547e+00       3.364365989624e+00       5.116652132257e-78       1.721429041450e-77       7.775851484907e+03       1.550231960203e-09       5.595303287994e+02 
       2.852500000000e+03       1.309459392364e+02       1.082403785978e+00       3.365554859290e+00       4.796168742306e-78       1.614176901664e-77       7.777214235397e+03       1.550505839090e-09       5.598065358594e+02 
       2.853000000000e+03       1.309267225643e+02       1.082406830797e+00       3.366743881296e+00       4.495744268871e-78       1.513601950909e-77       7.778576985888e+03       1.550779704699e-09       5.600828052661e+02 
       2.853500000000e+03       1.309075117092e+02       1.082409856131e+00       3.367933055980e+00       4.214124160786e-78       1.419288806311e-77       7.779939736378e+03       1.551053557115e-09       5.603591370168e+02 
       2.854000000000e+03       1.308883066681e+02       1.082412862108e+00       3.369122383677e+00       3.950132272032e-78       1.330847905619e-77       7.781302486867e+03       1.551327396422e-09       5.606355311088e+02 
       2.854500000000e+03       1.308691074385e+02       1.082415848855e+00       3.370311864720e+00       3.702665965394e-78       1.247913903426e-77       7.782665237357e+03       1.551601222704e-09       5.609119875395e+02 
       2.855000000000e+03       1.308499140177e+02       1.082418816498e+00       3.371501499440e+00       3.470691521652e-78       1.170144166934e-77       7.784027987846e+03       1.551875036043e-09       5.611885063062e+02 
       2.855500000000e+03       1.308307264028e+02       1.082421765161e+00       3.372691288167e+00       3.253239835260e-78       1.097217365070e-77       7.785390738335e+03       1.552148836522e-09       5.614650874065e+02 
       2.856000000000e+03       1.308115445912e+02       1.082424694970e+00       3.373881231229e+00       3.049402378656e-78       1.028832145181e-77       7.786753488824e+03       1.552422624224e-09       5.617417308380e+02 
       2.856500000000e+03       1.307923685803e+02       1.082427606049e+00       3.375071328950e+00       2.858327418435e-78       9.647058918711e-78       7.788116239313e+03       1.552696399229e-09       5.620184365981e+02 
       2.857000000000e+03       1.307731983672e+02       1.082430498519e+00       3.376261581655e+00       2.679216467689e-78       9.045735628794e-78       7.789478989801e+03       1.552970161619e-09       5.622952046845e+02 
       2.857500000000e+03       1.307540339493e+02       1.082433372504e+00       3.377451989665e+00       2.511320959787e-78       8.481865972320e-78       7.790841740290e+03       1.553243911475e-09       5.625720350950e+02 
       2.858000000000e+03       1.307348753239e+02       1.082436228124e+00       3.378642553301e+00       2.353939129776e-78       7.953118911741e-78       7.792204490778e+03       1.553517648876e-09       5.628489278272e+02 
       2.858500000000e+03       1.307157224882e+02       1.082439065500e+00       3.379833272881e+00       2.206413090459e-78       7.457308376852e-78       7.793567241265e+03       1.553791373902e-09       5.631258828790e+02 
       2.859000000000e+03       1.306965754395e+02       1.082441884753e+00       3.381024148721e+00       2.068126091006e-78       6.992384256289e-78       7.794929991753e+03       1.554065086633e-09       5.634029002482e+02 
       2.859500000000e+03       1.306774341752e+02       1.082444686001e+00       3.382215181136e+00       1.938499946708e-78       6.556423948386e-78       7.796292742240e+03       1.554338787146e-09       5.636799799327e+02 
       2.860000000000e+03       1.306582986926e+02       1.082447469363e+00       3.383406370438e+00       1.816992629205e-78       6.147624436691e-78       7.797655492727e+03       1.554612475520e-09       5.639571219304e+02 
       2.860500000000e+03       1.306391689888e+02       1.082450234957e+00       3.384597716940e+00       1.703096007168e-78       5.764294857590e-78       7.799018243214e+03       1.554886151833e-09       5.642343262393e+02 
       2.861000000000e+03       1.306200450613e+02       1.082452982899e+00       3.385789220949e+00       1.596333728056e-78       5.404849529489e-78       7.800380993701e+03       1.555159816161e-09       5.645115928575e+02 
       2.861500000000e+03       1.306009269072e+02       1.082455713305e+00       3.386980882773e+00       1.496259232140e-78       5.067801414932e-78       7.801743744187e+03       1.555433468582e-09       5.647889217830e+02 
       2.862000000000e+03       1.305818145240e+02       1.082458426292e+00       3.388172702718e+00       1.402453890549e-78       4.751755988778e-78       7.803106494673e+03       1.555707109170e-09       5.650663130141e+02 
       2.862500000000e+03       1.305627079088e+02       1.082461121974e+00       3.389364681087e+00       1.314525259597e-78       4.455405487274e-78       7.804469245159e+03       1.555980738002e-09       5.653437665488e+02 
       2.863000000000e+03       1.305436070590e+02       1.082463800464e+00       3.390556818180e+00       1.232105444271e-78       4.177523514789e-78       7.805831995645e+03       1.556254355151e-09       5.656212823849e+02 
       2.863500000000e+03       1.305245119720e+02       1.082466461876e+00       3.391749114298e+00       1.154849563706e-78       3.916959984849e-78       7.807194746130e+03       1.556527960692e-09       5.658988605196e+02 
       2.864000000000e+03       1.305054226452e+02       1.082469106321e+00       3.392941569736e+00       1.082434312465e-78       3.672636375271e-78       7.808557496616e+03       1.556801554697e-09       5.661765009504e+02 
       2.864500000000e+03       1.304863390758e+02       1.082471733910e+00       3.394134184788e+00       1.014556611801e-78       3.443541278515e-78       7.809920247100e+03       1.557075137237e-09       5.664542036746e+02 
       2.865000000000e+03       1.304672612613e+02       1.082474344753e+00       3.395326959743e+00       9.509323451791e-79       3.228726228478e-78       7.811282997585e+03       1.557348708382e-09       5.667319686897e+02 
       2.865500000000e+03       1.304481891989e+02       1.082476938958e+00       3.396519894888e+00       8.912951727854e-79       3.027301786583e-78       7.812645748069e+03       1.557622268202e-09       5.670097959933e+02 
       2.866000000000e+03       1.304291228862e+02       1.082479516632e+00       3.397712990505e+00       8.353954200916e-79       2.838433871053e-78       7.814008498552e+03       1.557895816762e-09       5.672876855828e+02 
       2.866500000000e+03       1.304100623203e+02       1.082482077880e+00       3.398906246874e+00       7.829990358616e-79       2.661340314286e-78       7.815371249036e+03       1.558169354126e-09       5.675656374560e+02 
       2.867000000000e+03       1.303910074987e+02       1.082484622810e+00       3.400099664275e+00       7.338866152564e-79       2.495287634149e-78       7.816733999518e+03       1.558442880358e-09       5.678436516104e+02 
       2.867500000000e+03       1.303719584188e+02       1.082487151526e+00       3.401293242987e+00       6.878524839765e-79       2.339588005921e-78       7.818096750000e+03       1.558716395518e-09       5.681217280438e+02 
       2.868000000000e+03       1.303529150778e+02       1.082489664134e+00       3.402486983293e+00       6.447038396321e-79       2.193596422428e-78       7.819459500000e+03       1.558989899811e-09       5.683998667540e+02 
       2.868500000000e+03       1.303338774732e+02       1.082492160742e+00       3.403680885478e+00       6.042599467655e-79       2.056708030666e-78       7.820822250000e+03       1.559263393214e-09       5.686780677387e+02 
       2.869000000000e+03       1.303148456024e+02       1.082494641456e+00       3.404874949825e+00       5.663513821781e-79       1.928355633977e-78       7.822185000000e+03       1.559536875796e-09       5.689563309959e+02 
       2.869500000000e+03       1.302958194625e+02       1.082497106381e+00       3.406069176615e+00       5.308193274184e-79       1.808007349471e-78       7.823547750000e+03       1.559810347628e-09       5.692346565233e+02 
       2.870000000000e+03       1.302767990511e+02       1.082499555623e+00       3.407263566128e+00       4.975149054885e-79       1.695164411076e-78       7.824910500000e+03       1.560083808779e-09       5.695130443191e+02 
       2.870500000000e+03       1.302577843655e+02       1.082501989286e+00       3.408458118642e+00       4.662985590062e-79       1.589359109155e-78       7.826273250000e+03       1.560357259318e-09       5.697914943812e+02 
       2.871000000000e+03       1.302387754030e+02       1.082504407472e+00       3.409652834433e+00       4.370394672330e-79       1.490152858210e-78       7.827636000000e+03       1.560630699314e-09       5.700700067076e+02 
       2.871500000000e+03       1.302197721610e+02       1.082506810285e+00       3.410847713776e+00       4.096149995429e-79       1.397134384719e-78       7.828998750000e+03       1.560904128836e-09       5.703485812965e+02 
       2.872000000000e+03       1.302007746369e+02       1.082509197828e+00       3.412042756943e+00       3.839102030535e-79       1.309918027645e-78       7.830361500000e+03       1.561177547951e-09       5.706272181460e+02 
       2.872500000000e+03       1.301817828280e+02       1.082511570201e+00       3.413237964204e+00       3.598173222873e-79       1.228142144609e-78       7.831724250000e+03       1.561450956726e-09       5.709059172542e+02 
       2.873000000000e+03       1.301627967316e+02       1.082513927505e+00       3.414433335830e+00       3.372353488614e-79       1.151467617173e-78       7.833087000000e+03       1.561724355229e-09       5.711846786196e+02 
       2.873500000000e+03       1.301438163452e+02       1.082516269840e+00       3.415628872087e+00       3.160695993303e-79       1.079576449061e-78       7.834449750000e+03       1.561997743526e-09       5.714635022402e+02 
       2.874000000000e+03       1.301248416661e+02       1.082518597305e+00       3.416824573240e+00       2.962313194228e-79       1.012170451567e-78       7.835812500000e+03       1.562271121683e-09       5.717423881145e+02 
       2.874500000000e+03       1.301058726916e+02       1.082520909999e+00       3.418020439554e+00       2.776373130244e-79       9.489700107002e-79       7.837175250000e+03       1.562544489765e-09       5.720213362409e+02 
       2.875000000000e+03       1.300869094191e+02       1.082523208021e+00       3.419216471291e+00       2.602095943579e-79       8.897129310163e-79       7.838538000000e+03       1.562817847838e-09       5.723003466178e+02 
       2.875500000000e+03       1.300679518460e+02       1.082525491466e+00       3.420412668710e+00       2.438750619149e-79       8.341533513563e-79       7.839900750000e+03       1.563091195966e-09       5.725794192436e+02 
       2.876000000000e+03       1.300489999696e+02       1.082527760433e+00       3.421609032071e+00       2.285651927773e-79       7.820607280237e-79       7.841263500000e+03       1.563364534214e-09       5.728585541170e+02 
       2.876500000000e+03       1.300300537873e+02       1.082530015016e+00       3.422805561630e+00       2.142157560547e-79       7.332188812127e-79       7.842626250000e+03       1.563637862645e-09       5.731377512364e+02 
       2.877000000000e+03       1.300111132964e+02       1.082532255311e+00       3.424002257643e+00       2.007665442450e-79       6.874251007540e-79       7.843989000000e+03       1.563911181323e-09       5.734170106004e+02 
       2.877500000000e+03       1.299921784943e+02       1.082534481413e+00       3.425199120364e+00       1.881611213957e-79       6.444893074912e-79       7.845351750000e+03       1.564184490311e-09       5.736963322078e+02 
       2.878000000000e+03       1.299732493784e+02       1.082536693416e+00       3.426396150043e+00       1.763465870176e-79       6.042332668305e-79       7.846714500000e+03       1.564457789671e-09       5.739757160573e+02 
       2.878500000000e+03       1.299543259459e+02       1.082538891413e+00       3.427593346933e+00       1.652733547654e-79       5.664898512191e-79       7.848077250000e+03       1.564731079466e-09       5.742551621475e+02 
       2.879000000000e+03       1.299354081944e+02       1.082541075497e+00       3.428790711281e+00       1.548949449628e-79       5.311023485129e-79       7.849440000000e+03       1.565004359757e-09       5.745346704774e+02 
       2.879500000000e+03       1.299164961210e+02       1.082543245759e+00       3.429988243334e+00       1.451677901068e-79       4.979238133773e-79       7.850802750000e+03       1.565277630606e-09       5.748142410456e+02 
       2.880000000000e+03       1.298975897233e+02       1.082545402292e+00       3.431185943338e+00       1.360510525390e-79       4.668164590481e-79       7.852165500000e+03       1.565550892073e-09       5.750938738512e+02 
       2.880500000000e+03       1.298786889985e+02       1.082547545186e+00       3.432383811537e+00       1.275064535242e-79       4.376510869430e-79       7.853528250000e+03       1.565824144219e-09       5.753735688930e+02 
       2.881000000000e+03       1.298597939440e+02       1.082549674531e+00       3.433581848173e+00       1.194981130232e-79       4.103065517673e-79       7.854891000000e+03       1.566097387105e-09       5.756533261700e+02 
       2.881500000000e+03       1.298409045571e+02       1.082551790417e+00       3.434780053487e+00       1.119923994902e-79       3.846692599110e-79       7.856253750000e+03       1.566370620789e-09       5.759331456812e+02 
